crowd_count,hour,day,service_time,waiting_time
36,10,6,1.7234153389111373,62.04295220080094
57,11,6,2.1359114382764943,121.74695198176018
29,9,5,2.5563508765476604,74.13417541988215
62,13,5,1.8967463164645437,117.59827162080171
55,11,3,2.990583599517506,164.48209797346283
30,19,1,2.049600249516431,61.48800748549293
52,14,0,2.821218827960509,146.70337905394646
62,11,5,2.531032411176397,156.92400949293662
76,14,5,2.207121465228894,167.74123135739595
20,8,2,2.120282459138884,42.40564918277768
23,18,3,2.3467104961069367,53.974341410459544
54,13,2,1.5787690963669068,85.25353120381297
31,13,3,1.7698683499044416,54.86591884703769
45,12,3,1.6876750449638631,75.94537702337384
24,8,4,1.6136348578746218,38.72723658899092
48,18,4,2.6265813839205947,126.07590642818855
24,16,5,1.9916799397689111,47.80031855445387
23,19,0,2.3196961790487967,53.35301211812232
39,13,2,2.3983115990391255,93.5341523625259
24,10,2,1.6689401135090627,40.054562724217504
56,12,3,2.228150094493053,124.77640529161096
31,18,2,2.150347253813297,66.66076486821221
61,19,5,1.6639162997757477,101.4988942863206
12,10,2,2.4074981370309008,28.88997764437081
32,8,5,1.714501582038249,54.86405062522397
42,18,2,1.8435568544036645,77.42938788495391
22,8,2,2.342415055399846,51.53313121879661
58,11,6,2.9241648570560157,169.6015617092489
40,11,3,1.7445969797670253,69.783879190681
30,8,5,2.6822032666401077,80.46609799920323
5,15,4,2.610933109956767,13.054665549783834
25,15,5,2.2083668548476876,55.20917137119219
51,14,0,1.6008109193492976,81.64135688681418
21,15,4,1.5709995687083733,32.99099094287584
7,16,0,2.40215552258171,16.81508865807197
39,17,3,2.574926583373889,100.42213675158166
48,10,5,2.310089950396558,110.88431761903479
44,12,0,2.7317132580842483,120.19538335570692
78,14,6,2.5093488521369487,195.729210466682
17,16,1,2.2726139230475972,38.63443669180916
44,14,4,2.5834561675327423,113.67207137144067
64,12,0,1.6543827919635377,105.88049868566641
6,9,4,2.82485465983432,16.94912795900592
35,18,3,1.9755364031550233,69.14377411042581
45,10,5,1.5890806834806472,71.50863075662913
20,9,3,2.5348752916813835,50.69750583362767
87,19,6,2.128779351642251,185.20380359287583
32,19,1,2.864974803196905,91.67919370230096
15,16,1,1.8986704803689776,28.480057205534663
16,8,1,2.00597774088119,32.09564385409904
46,11,1,1.6005969161836482,73.62745814444781
52,17,1,2.38960391569002,124.25940361588104
62,19,5,2.4873116144070835,154.2133200932392
51,13,2,1.7042539708582036,86.91695251376838
47,11,4,1.9737128349576762,92.76450324301078
55,18,3,1.596041868011987,87.78230274065929
28,9,5,2.1438260082448846,60.02712823085677
24,16,4,2.69213681998514,64.61128367964335
54,11,3,2.5943374266610366,140.09422103969598
21,10,2,2.7397101413301064,57.53391296793223
65,11,5,2.7020297473645227,175.63193357869397
30,18,3,1.5312852651801014,45.93855795540304
46,14,4,1.8641154055831293,85.74930865682394
30,10,5,2.934102040287933,88.023061208638
11,16,4,2.3367040532423573,25.70374458566593
46,8,5,2.239147432653793,103.00078190207446
37,19,0,2.1411540360836394,79.22269933509466
67,13,4,2.267177445378675,151.90088884037124
6,10,0,2.5451400714636545,15.270840428781927
32,13,2,2.3302508306210816,74.56802657987461
55,11,3,2.1946054052194905,120.70329728707198
31,19,0,2.3519909058997817,72.91171808289323
39,12,1,2.857565499588844,111.44505448396492
51,11,3,2.5835077412875864,131.7588948056669
15,16,0,2.7069112646871556,40.60366897030733
5,8,2,2.1320484545501572,10.660242272750786
59,19,1,2.4579926534013223,145.02156655067802
27,17,0,1.8910331185777112,51.0578942015982
33,10,6,1.937108014109295,63.92456446560673
13,15,2,2.5078228027575014,32.601696435847515
75,14,6,2.270864162113936,170.3148121585452
68,13,5,1.8276521843895988,124.28034853849272
8,15,4,2.921131368737602,23.369050949900817
53,17,1,2.0883628450899563,110.68323078976768
45,19,5,1.7743652171742723,79.84643477284226
24,18,0,2.9552993746573035,70.92718499177528
59,12,2,2.716295038756225,160.26140728661727
57,12,4,2.546834861079113,145.16958708150943
24,8,1,2.29489622338904,55.077509361336965
94,14,6,1.8188310260416576,170.9701164479158
9,15,0,1.9088644788550477,17.17978030969543
43,18,0,2.260257946357979,97.19109169339309
52,18,2,2.01969285952411,105.02402869525373
49,9,6,2.564340780197383,125.65269822967177
47,17,3,1.5717926195798557,73.87425312025321
15,10,1,2.097349268045981,31.460239020689713
45,13,0,2.862665452759152,128.81994537416185
7,15,3,2.79875828552311,19.59130799866177
75,12,6,2.73705371959933,205.27902896994974
6,15,2,2.2937076469866,13.762245881919599
15,9,1,2.736894907644351,41.05342361466527
22,9,4,2.5789755599431166,56.73746231874856
54,18,0,2.0962114719588065,113.19541948577555
91,14,6,2.0061949199165925,182.5637377124099
56,17,5,2.2373102723760123,125.28937525305669
18,9,2,1.8514602917196672,33.32628525095401
36,9,6,1.7125164484508808,61.65059214423171
9,10,4,2.394924991571126,21.554324924140136
76,11,6,1.9047913126917744,144.76413976457485
44,9,5,2.7524083755130686,121.10596852257501
22,8,3,2.7312076303682624,60.086567868101774
15,9,3,2.150488674783906,32.257330121758585
43,11,2,2.2223707496606835,95.56194223540939
65,14,6,2.1970010743601542,142.80506983341002
49,14,6,2.466012489695591,120.83461199508395
70,14,5,1.9392063385713159,135.7444436999921
21,16,2,1.7374982740125806,36.48746375426419
12,10,2,2.0089997630918695,24.10799715710243
42,18,1,1.710013509275669,71.8205673895781
59,18,5,2.861093343952401,168.80450729319168
9,8,3,2.77908890067227,25.01180010605043
59,17,4,2.8605566452904108,168.77284207213424
59,12,4,2.1863521732801283,128.99477822352756
49,13,3,1.8559998163126006,90.94399099931744
25,17,4,2.992758783747161,74.81896959367903
60,12,0,1.5192656542404765,91.15593925442859
24,17,2,2.127178828830287,51.052291891926885
25,17,0,2.7077985161279305,67.69496290319826
60,17,0,2.9874116987437898,179.24470192462738
21,8,2,2.3210209361499765,48.741439659149506
22,15,5,2.055928670059495,45.23043074130889
19,16,2,2.201205305644117,41.82290080723822
83,11,6,1.5515845179146215,128.78151498691358
26,19,4,1.918855937265627,49.890254368906305
51,19,4,2.0513472500612413,104.61870975312331
57,12,6,1.9429476048369332,110.74801347570519
11,9,4,2.674130835511043,29.415439190621473
36,13,4,1.8697643013590128,67.31151484892446
31,17,2,1.9102643284195728,59.21819418100676
52,11,3,2.3966364625024044,124.62509605012502
8,15,1,2.0457464681758815,16.36597174540705
34,13,2,2.924266076359328,99.42504659621716
48,17,1,1.8757055140613315,90.03386467494391
14,9,0,2.0663553657634552,28.928975120688374
8,15,2,2.8215818659601775,22.57265492768142
50,11,4,2.665530073200837,133.27650366004184
11,8,4,2.4199863732668274,26.6198501059351
31,8,6,2.3911668766166434,74.12617317511595
48,9,5,2.426631837820506,116.47832821538428
67,19,6,2.1311870046079093,142.78952930872993
14,9,4,2.2098320105129305,30.93764814718103
22,15,3,2.6642542518390067,58.61359354045815
45,8,5,2.4119273293699734,108.5367298216488
54,12,1,2.2014893053192397,118.88042248723895
6,16,4,1.7986316609692474,10.791789965815484
69,12,6,2.3360431434679105,161.18697689928584
79,11,5,2.015498333736116,159.22436836515317
40,19,1,2.8079195764596863,112.31678305838744
38,17,4,1.7988692246115079,68.3570305352373
24,9,5,1.8008669032328701,43.220805677588885
69,14,5,2.5257011007224004,174.27337594984562
63,13,6,2.2750577225591466,143.32863652122623
68,13,5,2.507349542710285,170.4997689042994
7,9,2,2.5291629366312876,17.704140556419013
33,10,6,1.5207981993929498,50.18634057996734
47,14,1,1.8562909090191668,87.24567272390084
11,15,2,1.8516692333733995,20.368361567107396
20,8,1,2.1264055880318073,42.52811176063615
41,12,2,1.933271809958219,79.26414420828698
39,11,4,1.586179572384246,61.861003322985596
33,10,6,1.8517367180187863,61.107311694619945
48,12,4,2.1986384365165517,105.53464495279448
43,18,1,1.6642443954501442,71.5625090043562
48,15,5,1.5669723976212702,75.21467508582097
55,12,4,2.817881534055015,154.98348437302585
44,17,2,1.5053339777608137,66.2346950214758
73,17,5,2.9403244908449877,214.6436878316841
64,18,6,2.8887665767972397,184.88106091502334
47,19,0,2.759079568111468,129.676739701239
24,10,2,2.4940806335333376,59.8579352048001
45,13,0,2.6566495626874556,119.5492303209355
36,13,2,2.995354832743346,107.83277397876046
59,18,6,2.1688802163781373,127.96393276631011
20,10,4,2.854363243030659,57.087264860613175
33,15,5,1.9392758817673528,63.99610409832264
56,18,1,2.2291341008450596,124.83150964732334
56,14,2,2.8693288897590925,160.68241782650918
59,14,6,2.469600280942961,145.7064165756347
41,19,4,2.7061335423247415,110.9514752353144
23,19,3,2.1379542123803703,49.17294688474852
49,19,5,2.280679204325845,111.7532810119664
48,13,1,2.855875075729782,137.08200363502954
81,17,5,1.5836207130669824,128.27327775842556
39,11,2,1.6972051981543386,66.1910027280192
14,9,0,1.9197546167593473,26.876564634630864
17,15,0,1.7890938861178634,30.41459606400368
15,8,4,2.1842275537981344,32.76341330697201
13,8,2,2.41270919323691,31.36521951207983
58,12,6,2.8100671010316143,162.98389185983362
63,13,6,1.5273938524183646,96.22581270235696
46,13,2,2.493957439855006,114.72204223333028
57,19,5,1.7894374202119403,101.9979329520806
43,8,6,2.717548166972164,116.85457117980305
53,13,2,2.8911372288994173,153.23027313166912
48,12,3,2.5132716160257065,120.63703756923391
34,8,5,1.6981320922834735,57.7364911376381
7,16,1,2.7104947888072997,18.973463521651098
37,11,1,2.8987887788613063,107.25518481786833
11,16,0,2.3475654876455967,25.823220364101562
59,14,6,1.6319597694570862,96.28562639796809
48,15,6,2.5357384262792797,121.71544446140543
17,15,1,1.953587517140782,33.21098779139329
19,15,3,1.642017355319801,31.19832975107622
49,11,6,2.8945016479787036,141.83058075095647
78,17,5,1.6506371096650598,128.74969455387466
38,17,3,1.728123165566128,65.66868029151286
38,18,0,2.8560797743834145,108.53103142656975
50,10,5,1.6300844453302454,81.50422226651227
64,12,2,1.6384687154910447,104.86199779142686
5,8,4,1.9663609721702635,9.831804860851317
73,17,6,1.5846407558962992,115.67877518042984
32,19,0,2.8976099755849445,92.72351921871822
39,13,1,1.6605676743440836,64.76213929941926
49,19,1,2.2755807098839664,111.50345478431436
38,14,1,2.5163674131962486,95.62196170145745
14,15,4,2.8180125613923948,39.45217585949353
44,18,2,1.5819352624339635,69.6051515470944
24,10,5,2.2034541901473075,52.88290056353538
17,10,0,1.5976602668363113,27.160224536217292
6,9,4,2.323604870602,13.941629223611999
44,11,2,2.670267727990379,117.49178003157668
47,19,1,2.949815297817909,138.64131899744172
52,12,6,2.6314035975682133,136.8329870735471
6,9,4,2.9319625322234457,17.591775193340673
64,17,6,2.4649370764799174,157.75597289471472
52,19,5,2.1670220622270047,112.68514723580424
59,19,6,2.5272048983470166,149.105089002474
45,17,2,2.9687289924688987,133.59280466110044
5,8,2,2.0957402244093792,10.478701122046896
35,9,6,2.114705744460841,74.01470105612943
53,14,3,2.6946557792028276,142.81675629774986
8,15,3,2.5673569116351933,20.538855293081546
36,9,5,2.5619988449900983,92.23195841964355
26,15,5,2.4641701974424515,64.06842513350374
65,13,5,2.9270048248539626,190.25531361550756
67,12,2,1.9579095135563023,131.17993740827225
23,18,1,1.8431727417878008,42.39297306111942
53,14,6,1.7083077788081675,90.54031227683288
43,14,2,1.9490758670367494,83.81026228258023
20,8,3,2.993019316939214,59.86038633878428
60,18,2,2.585093196873576,155.10559181241456
56,13,2,2.892931473375026,162.00416250900147
37,13,0,2.7230679907968938,100.75351565948507
30,16,5,1.75148796591363,52.5446389774089
44,11,3,2.7248513723264196,119.89346038236246
5,10,3,2.658898131868953,13.294490659344763
63,19,5,1.8534077539192717,116.76468849691412
55,17,6,2.419419284124106,133.06806062682583
40,16,5,2.2724657916394504,90.89863166557802
50,10,6,2.300564242554347,115.02821212771734
42,13,1,1.8076851720670883,75.92277722681771
44,18,0,2.5559831045617734,112.46325660071803
17,16,4,1.8907368337291737,32.14252617339595
7,9,4,2.302270797506193,16.115895582543352
41,13,3,2.936274304129385,120.38724646930478
20,16,4,1.8174909665835308,36.349819331670616
20,8,1,2.6927361684712214,53.85472336942443
17,9,0,2.420876036089496,41.15489261352143
41,11,1,2.9488651590101425,120.90347151941585
44,13,4,2.9404351873108006,129.37914824167524
37,14,0,1.8854520963590204,69.76172756528376
49,18,0,2.958599626867819,144.97138171652313
41,11,4,1.9896344524028482,81.57501254851678
32,18,1,2.485364252462282,79.53165607879302
41,17,0,2.988949812822045,122.54694232570385
73,12,2,1.715282352861226,125.2156117588695
16,8,2,1.7227436354046046,27.563898166473674
8,8,4,1.8998420404617427,15.198736323693941
34,18,2,2.988235773778426,101.6000163084665
50,13,0,2.379723803412112,118.98619017060561
22,8,4,2.3213033702769805,51.06867414609357
15,9,3,2.815884101898206,42.23826152847309
16,16,1,1.5829059473945766,25.326495158313225
36,14,4,2.3888366655828737,85.99811996098344
19,8,1,2.489513206088045,47.30075091567285
18,16,3,1.7227961354227745,31.01033043760994
49,19,2,2.7725674719610867,135.85580612609326
34,8,5,2.13956301677651,72.74514257040133
72,13,6,2.4288607076806263,174.8779709530051
55,13,2,1.6452369821661552,90.48803401913854
22,10,3,1.7619669393645025,38.763272666019056
31,15,6,2.155449939537788,66.81894812567143
27,17,0,1.5255390988870958,41.18955566995159
58,19,1,2.410367440496333,139.8013115487873
45,13,4,2.8342198866141786,127.53989489763804
48,13,4,2.0921421640930977,100.4228238764687
48,14,1,2.9264656408966787,140.47035076304059
21,10,2,2.9061161132856173,61.02843837899796
44,19,4,1.6385822441936626,72.09761874452116
18,16,4,1.9754863612897693,35.558754503215845
68,14,5,2.9818257732149944,202.76415257861962
51,18,0,2.428853328844553,123.8715197710722
50,13,4,1.6721301539259388,83.60650769629694
38,18,1,1.7089981054118666,64.94192800565094
17,15,0,2.115324476765702,35.96051610501693
48,18,2,2.521029289473238,121.00940589471541
19,15,1,2.6332000259780286,50.03080049358255
56,18,0,1.898181698985331,106.29817514317854
14,8,0,2.836748693114937,39.71448170360912
13,10,4,1.7850027553189767,23.205035819146698
47,12,3,1.9601163191110662,92.1254669982201
8,10,4,2.696810274538204,21.57448219630563
32,19,0,2.7240127375807397,87.16840760258367
46,19,3,2.17706191882308,100.14484826586168
53,19,6,2.0600131498828764,109.18069694379246
36,19,4,2.1593303963415202,77.73589426829473
50,14,5,1.962344478298406,98.1172239149203
10,15,4,2.1868799273792128,21.868799273792128
12,9,0,2.262984972899369,27.155819674792426
23,8,5,2.729507972122028,62.778683358806646
30,14,1,2.9536833159620812,88.61049947886244
64,12,6,2.783709113047217,178.15738323502188
27,17,2,2.2566745314200385,60.93021234834104
16,10,3,1.6948578988820724,27.117726382113158
12,10,4,2.2010005581925007,26.41200669831001
42,19,3,1.7126365004484079,71.93073301883314
84,14,5,2.7334797836131544,229.61230182350496
40,19,1,2.979900167877137,119.19600671508547
14,15,2,2.7611291671845395,38.655808340583555
55,13,1,2.094954556658559,115.22250061622073
14,10,4,2.1179044652996537,29.65066251419515
9,10,0,2.964036797516168,26.676331177645512
35,10,5,1.590034149316156,55.65119522606546
72,13,6,1.9665277492979132,141.58999794944975
29,17,4,2.30970436921758,66.98142670730982
56,14,2,2.2205030278724185,124.34816956085544
9,10,3,1.6657075383823212,14.991367845440891
58,17,2,2.898921160437754,168.13742730538974
24,16,2,1.6404627025446354,39.37110486107125
44,11,0,2.909241802435268,128.0066393071518
37,17,1,1.6222477432416982,60.02316649994283
13,9,2,2.792804516275331,36.3064587115793
14,8,3,2.5804906757553434,36.12686946057481
38,17,1,2.4444359872559795,92.88856751572722
22,9,3,2.5826522658558915,56.81834984882961
45,19,4,2.059863066563786,92.69383799537037
17,15,4,1.693259117119267,28.78540499102754
61,17,5,2.2461705942569727,137.01640624967533
20,16,1,2.8256004384035998,56.51200876807199
9,9,2,2.671649693941862,24.04484724547676
18,10,3,1.9473485129879076,35.05227323378234
67,11,5,2.7676342421276674,185.4314942225537
31,11,2,2.0312651682009557,62.96922021422963
26,10,5,2.086421737464511,54.24696517407728
17,16,3,2.640047801252191,44.88081262128725
38,8,6,2.6767490292488554,101.7164631114565
58,18,0,1.6980028668397713,98.48416627670673
22,9,1,1.7417154245094733,38.31773933920841
20,8,3,2.2646520109369113,45.29304021873823
62,14,2,2.378630943686371,147.475118508555
21,8,2,1.5945855561934539,33.48629668006253
33,9,6,2.827371098469324,93.3032462494877
66,11,5,1.7675983420758898,116.66149057700873
42,17,3,2.252413338032553,94.60136019736721
44,14,6,1.918651833502509,84.42068067411039
50,11,0,2.7398358723171983,136.9917936158599
49,14,2,1.7744031275128604,86.94575324813016
37,11,1,2.7432992513147005,101.50207229864392
74,12,6,2.2668755028585355,167.74878721153163
31,9,5,1.9610651322183887,60.79301909877005
53,14,1,2.370248197619259,125.62315447382072
45,17,3,1.8398283555727195,82.79227600077238
38,8,6,2.1044349234871156,79.96852709251039
12,10,1,2.137682502907966,25.65219003489559
57,18,6,1.5013351541878577,85.57610378870788
6,16,0,2.421940723468449,14.531644340810693
47,19,0,2.511521579673863,118.04151424467155
45,14,2,1.5834311793790081,71.25440307205537
76,18,5,2.1546265280472845,163.7516161315936
45,17,4,1.534100951516351,69.03454281823579
9,15,1,2.767091455970784,24.903823103737057
80,11,6,1.9082331996062376,152.658655968499
35,16,6,1.589431085558013,55.630087994530456
6,16,3,2.462525690357741,14.775154142146446
35,11,1,1.7176274394539297,60.11696038088754
13,15,4,2.320561417807272,30.167298431494537
47,19,3,2.4721795561402744,116.1924391385929
54,17,1,1.6996611272218456,91.78170086997966
72,13,5,1.5899583700694422,114.47700264499984
54,12,0,2.2461730200206977,121.29334308111768
49,13,3,2.8861229059558435,141.42002239183634
44,13,2,2.0684823646681543,91.01322404539879
21,16,6,2.438652861451411,51.21171009047963
40,18,0,2.374356832198681,94.97427328794726
36,18,1,1.9084033156581126,68.70251936369205
7,16,3,1.720635734557852,12.044450141904964
53,9,6,1.7329378371347064,91.84570536813943
13,9,2,2.7731080423422085,36.05040455044871
12,9,3,2.905964034783384,34.87156841740061
38,11,4,1.692620068871598,64.31956261712072
77,11,5,2.702830724062184,208.11796575278817
33,18,1,2.238623543056475,73.87457692086367
34,19,0,2.621318976288362,89.12484519380432
77,11,6,1.9401745770623342,149.39344243379972
43,11,4,1.502109503613323,64.5907086553729
15,16,1,2.033895415387083,30.50843123080625
73,14,5,2.6656913337845642,194.5954673662732
57,11,2,2.5992872506827354,148.1593732889159
24,8,2,2.434800985991042,58.43522366378501
15,9,3,1.5181555680668353,22.77233352100253
24,15,5,2.1903398435038346,52.56815624409203
56,14,2,1.8964609922050026,106.20181556348015
24,8,3,2.5852806731218467,62.04673615492432
48,19,1,2.828235472141639,135.75530266279867
7,8,0,2.5707459314819996,17.995221520373995
69,12,3,2.7838623743874873,192.0865038327366
48,9,5,2.836358178963436,136.1451925902449
18,15,4,2.611815427043736,47.01267768678725
45,18,3,2.984774866036642,134.3148689716489
40,18,0,2.5820979784561637,103.28391913824655
6,16,3,2.2677973389362087,13.606784033617252
61,11,5,2.1312496427757113,130.00622820931838
56,19,2,1.7920173514253441,100.35297167981928
9,8,3,2.9111595200318265,26.20043568028644
19,15,1,2.0475128077412315,38.9027433470834
60,17,0,2.90310748031429,174.1864488188574
19,9,4,2.758283979109729,52.40739560308485
47,12,2,2.4085301517657065,113.20091713298821
13,9,1,2.7248568284376775,35.42313876968981
76,14,6,1.5082004390250523,114.62323336590397
38,14,3,1.8680505883124794,70.98592235587422
45,12,4,2.7800304387558965,125.10136974401534
7,10,4,1.5861388959357121,11.102972271549985
49,18,2,2.4984994629142463,122.42647368279808
22,16,3,1.5679302861117599,34.49446629445872
43,18,0,1.6563065292280434,71.22118075680586
24,9,0,1.9677191389451927,47.22525933468462
21,8,3,1.7960752716785797,37.71758070525017
23,16,2,2.1273651155660636,48.92939765801946
24,19,2,1.8251707268928223,43.804097445427736
69,14,5,1.5652173211196405,107.9999951572552
48,14,3,2.8263451098006023,135.6645652704289
25,19,0,2.4982716736814066,62.456791842035166
57,13,2,2.849109880499931,162.39926318849606
31,17,4,2.4346031946020084,75.47269903266226
17,9,3,2.509136821649647,42.655325968044
37,19,3,2.6230120059826834,97.05144422135929
39,19,4,1.843787928371523,71.90772920648939
12,9,1,1.8108469389219106,21.730163267062927
38,19,0,2.902659019107036,110.30104272606737
14,15,0,2.1670232537680603,30.338325552752842
8,8,4,2.1100147575709034,16.880118060567227
73,17,6,2.9176247474405397,212.9866065631594
39,15,6,2.1045730277459382,82.0783480820916
10,10,2,2.168916894306337,21.68916894306337
39,8,5,2.633769511363634,102.71701094318173
23,10,2,2.945132783226279,67.73805401420442
14,15,4,1.7121208664842027,23.96969213077884
20,10,5,2.334495949353515,46.6899189870703
32,10,5,2.218990038046079,71.00768121747453
50,13,6,2.107655438372521,105.38277191862603
56,11,3,1.891225456085809,105.9086255408053
17,15,4,2.4876188076828587,42.289519730608596
35,9,5,2.836939360728472,99.29287762549652
34,10,6,2.9721882565326316,101.05440072210948
46,17,4,2.0585081050567533,94.69137283261065
50,18,2,2.9053761343589946,145.26880671794973
65,14,1,2.5470217782389653,165.55641558553273
5,8,1,2.6626500116093985,13.313250058046993
56,19,3,2.448421465754758,137.11160208226644
69,19,6,1.852152164407046,127.79849934408617
22,15,0,2.57369669088143,56.62132719939146
74,14,6,2.331477725007592,172.52935165056184
62,18,4,2.0285136077502175,125.76784368051348
39,11,0,2.6708009378877926,104.16123657762391
62,11,6,2.1004784502553226,130.22966391583
52,13,6,1.7379576435946091,90.37379746691967
24,10,5,2.6006067679492784,62.41456243078268
49,17,2,1.7405322669140886,85.28608107879035
75,14,6,2.5657364039924517,192.43023029943387
18,10,1,2.153333012051716,38.75999421693089
45,16,5,1.9488012277280238,87.69605524776107
42,17,4,2.5325643398262514,106.36770227270256
44,14,4,2.1383360191028657,94.0867848405261
15,16,2,1.5018355931530811,22.527533897296216
20,15,0,2.897836854839106,57.95673709678212
67,17,6,2.56329620230199,171.74084555423335
40,17,0,2.1817198413945773,87.2687936557831
32,19,0,1.9802607182939918,63.368342985407736
52,19,4,2.825326944670573,146.91700112286978
24,16,1,1.6309037686473882,39.141690447537314
58,11,6,2.1116585459387975,122.47619566445026
47,12,0,1.5646979450481735,73.54080341726416
43,12,3,2.749349365239751,118.22202270530929
46,12,4,1.802993858969804,82.93771751261099
49,18,1,1.7253680443114594,84.54303417126151
14,10,1,2.972357563084885,41.61300588318839
39,19,3,1.7170041659145205,66.9631624706663
64,13,5,2.592415676389007,165.91460328889644
7,9,0,2.602418020826928,18.216926145788495
34,15,6,1.944756642003039,66.12172582810334
17,16,4,2.561297594212737,43.54205910161653
47,17,4,2.5996300584036165,122.18261274496997
35,16,5,2.9024872678135734,101.58705437347507
21,8,3,1.9428969818092188,40.800836617993596
56,17,5,1.74604963071576,97.77877932008256
31,8,6,1.7617535991817839,54.614361574635296
30,8,6,2.741925814836658,82.25777444509974
12,8,4,1.5045978900798818,18.05517468095858
66,14,6,2.4172240289487266,159.53678591061595
9,9,3,2.2118169551170856,19.90635259605377
18,16,5,2.9365731506086195,52.85831671095515
41,17,3,1.8048291932211626,73.99799692206767
60,13,3,2.2954367861749,137.72620717049398
34,19,4,1.5170738166724873,51.580509766864566
18,9,3,2.8419545012028173,51.15518102165071
9,10,3,1.9432099581643907,17.488889623479515
44,17,0,1.524041385925548,67.0578209807241
72,13,1,1.7874910915620588,128.69935859246823
60,19,5,1.5984374875175051,95.90624925105031
25,18,1,2.120872777429194,53.021819435729846
42,12,1,2.397252294753634,100.68459637965262
31,12,2,2.406687670194049,74.60731777601552
46,17,0,1.6251324956822142,74.75609480138185
17,10,6,2.1471258630698804,36.50113967218797
24,19,4,1.6136850418838846,38.72844100521323
48,11,4,1.7754243744796454,85.22036997502298
77,18,6,2.6255054840905774,202.16392227497445
11,8,1,2.6687552744002314,29.356308018402544
49,14,0,2.079152769394803,101.87848570034535
44,11,2,1.8553442350483889,81.6351463421291
41,12,1,2.6613445097184547,109.11512489845664
45,9,6,2.854559725241395,128.45518763586279
66,18,5,1.564011331330644,103.22474786782251
18,8,3,2.5619017999077123,46.11423239833882
47,11,1,1.805241218200905,84.84633725544253
18,8,2,2.2980312196535992,41.364561953764785
62,11,1,1.568391102557793,97.24024835858317
69,11,4,1.554391643305929,107.2530233881091
36,14,3,2.353343583752199,84.72036901507917
44,14,3,1.844398748467344,81.15354493256314
71,17,6,1.581775752320813,112.30607841477772
59,17,5,2.2533913975288473,132.95009245420198
50,13,3,1.5658708394372285,78.29354197186143
14,9,3,2.5878146836492375,36.22940557108932
22,16,0,1.8982501565891194,41.761503444960624
34,16,5,2.570958683224702,87.41259522963986
27,8,6,2.140040688027636,57.781098576746174
44,17,0,2.607000774363108,114.70803407197675
42,16,6,1.9775953471493781,83.05900458027388
17,10,3,2.023480184590516,34.39916313803877
37,10,6,2.2185052313879234,82.08469356135316
50,19,1,1.7147076160280568,85.73538080140284
45,18,0,1.677427025017609,75.48421612579241
16,16,1,2.9484568096953434,47.175308955125494
39,17,1,2.598716356791469,101.34993791486728
39,11,2,2.512185059141699,97.97521730652628
21,9,2,2.833579033557776,59.50515970471329
5,9,3,2.464222184449465,12.321110922247325
54,18,5,1.596234011675124,86.1966366304567
6,9,0,2.6936748818987297,16.16204929139238
11,16,2,2.316191652579946,25.478108178379404
51,13,0,2.648533135047498,135.0751898874224
6,10,1,2.2955132150209927,13.773079290125956
23,15,5,2.0902199730792645,48.075059380823085
9,8,4,2.1317348674800614,19.185613807320554
41,14,4,2.4359539812648836,99.87411323186022
8,8,0,1.8649796751325287,14.91983740106023
35,19,2,1.8415599695587268,64.45459893455543
16,15,2,2.258044281376364,36.12870850202182
67,13,4,2.0598376646318366,138.00912353033306
22,16,0,2.509620352108623,55.21164774638971
5,15,4,2.5484110631881407,12.742055315940704
34,8,5,1.7364493247654498,59.03927704202529
32,18,1,2.706415333902931,86.60529068489379
30,19,4,2.000917245667156,60.02751737001467
7,9,4,1.6901598392716344,11.83111887490144
16,16,2,1.7982524979792238,28.77203996766758
85,11,6,2.9876095147454795,253.94680875336576
50,13,5,2.108542538824387,105.42712694121934
35,17,0,2.3869470751769777,83.54314763119422
58,14,4,2.200678375846267,127.63934579908349
30,18,4,2.381333337023148,71.44000011069444
15,9,0,2.8170353262007026,42.25552989301054
56,17,0,2.6269799870661474,147.11087927570426
65,14,1,1.975633695393732,128.41619020059258
35,16,5,1.6326886780431629,57.1441037315107
10,16,3,2.8252034620585187,28.252034620585185
18,10,0,1.62249760723038,29.204956930146842
9,8,1,1.552585654504759,13.97327089054283
20,10,6,2.920814481392233,58.41628962784466
20,10,3,1.5179701834609276,30.35940366921855
41,17,3,1.6076554146651185,65.91387200126987
13,15,1,2.8274371521546944,36.75668297801103
13,16,4,1.7960434458060592,23.34856479547877
93,14,5,1.5635420505972881,145.4094107055478
5,15,4,1.7550398850447815,8.775199425223907
40,12,4,2.9774701851879075,119.0988074075163
36,9,6,2.1465113975656784,77.27441031236442
39,9,5,2.333377782628731,91.00173352252051
25,18,0,2.380980403686735,59.52451009216837
58,12,6,2.673436899736102,155.05934018469392
43,10,5,2.5564895468590336,109.92905051493844
60,13,2,2.781984624499814,166.91907746998885
33,13,2,2.975054663404527,98.17680389234938
63,11,3,2.553412329503698,160.86497675873298
66,14,1,2.206286609877022,145.61491625188347
67,11,0,1.8744067199689838,125.58525023792191
44,9,6,1.697880425247675,74.7067387108977
15,16,1,2.985632727694754,44.78449091542131
45,10,5,1.8566106248353416,83.54747811759037
22,16,3,2.812254881001682,61.869607382037
24,15,3,2.698194454579436,64.75666690990646
18,9,0,2.8088929760394894,50.560073568710806
57,11,3,1.9742233577845965,112.530731393722
53,17,2,2.780224398569506,147.35189312418382
20,9,0,2.1251070665850937,42.50214133170188
46,9,6,1.810489046184845,83.28249612450287
